policy_id,age,gender,sum_assured,premium,term,product_type,underwriting_class
5654,47,1,430046.0683068493,1012.9081326865412,25,0,2
5655,33,1,589113.7289082229,918.2712432001373,10,0,2
5656,37,1,620709.6141935411,1168.6153832897505,35,0,3
5657,20,1,1000000.0,1541.6102520457978,30,0,1
5658,36,0,765752.1171477312,1490.694218123948,30,0,2
5659,40,1,607896.6132839901,1193.2277100933836,40,0,2
5660,42,0,511903.45351626223,1200.3718895771751,35,0,2
5661,44,0,474366.71553988114,1756.861254482608,15,0,1
5662,42,1,506782.67137811094,1160.8776908153175,35,0,2
5663,36,0,778958.3548821262,1552.5472066803602,15,0,2
5664,43,1,616719.6029076913,1351.4849925046626,35,0,2
5665,52,1,461594.5331697647,1216.0734999252857,15,0,2
5666,38,0,764860.4333670818,2611.1003805544606,99,2,2
5667,43,1,536903.8046741959,1206.9118678784457,25,0,2
5668,37,0,553843.6792211097,1118.7765380732499,20,0,2
5669,32,1,1000000.0,3944.642436670624,99,1,2
5670,46,1,502738.4456622173,1296.8575525030035,25,0,0
5671,33,1,685216.5705658846,1902.6885421961176,20,0,1
5672,44,0,460673.72048791137,1102.956875926196,10,0,2
5673,40,0,585704.5971385685,1302.5190568780727,10,0,2
5674,36,1,631461.4489771739,1137.0213546992602,30,0,2
5675,36,1,1000000.0,5110.170516772817,99,1,0
5676,33,1,1000000.0,4156.051471142439,99,1,2
5677,20,1,923635.662621228,950.1201539899881,30,0,2
5678,44,1,983912.0453744942,5840.81992105279,99,1,2
5679,42,0,625423.2566178673,1924.1271889641143,40,0,1
5680,50,0,380724.05094802845,1034.389971585325,30,0,2
5681,33,1,594369.9955845693,1557.3921786353526,30,0,1
5682,62,1,287954.8476129,1462.3195525960566,40,0,1
5683,35,1,700843.1281713578,3138.53667379855,99,2,1
5684,29,1,845499.9644830265,1157.2947440880791,15,0,2
5685,28,1,947260.8860684487,2259.2343390018627,99,2,2
5686,20,1,1000000.0,1902.0880636109493,99,2,2
5687,58,1,345030.8163589296,1100.6512178709877,10,0,2
5688,56,1,520144.56290684326,5412.542772333043,99,1,1
5689,47,1,549604.6242607953,2690.399115796853,99,2,2
5690,29,0,835388.1220415455,1238.9107755647683,35,0,2
5691,61,0,303997.0940287299,1481.3526753364843,35,0,1
5692,35,1,747645.781049513,1393.5620278291226,40,0,2
5693,36,1,902400.0815141643,6759.301234525696,99,1,1
5694,57,1,485240.48167241307,3415.4312851750806,99,1,3
5695,47,0,646371.8698946388,4004.5873159162825,99,1,2
5696,66,1,202315.17966961,743.1989538591494,30,0,2
5697,42,1,714654.5289738639,3823.56438363063,99,1,2
5698,35,1,717877.5576064324,1318.2726696044222,10,0,2
5699,32,1,1000000.0,3772.3965302563024,99,1,2
5700,20,0,958151.4468447425,950.9547779167204,35,0,2
5701,36,0,785037.7812503334,1567.5183746829277,40,0,2
5702,53,1,466261.1901342433,1229.0259956947905,35,0,2
5703,47,0,470544.10683507577,1225.7007589855796,25,0,2
5704,40,0,595158.8325861247,1218.0814024129154,30,0,2
5705,28,0,796276.3651235274,1909.2363248244542,99,2,2
5706,42,0,582749.5094543578,1282.109743848196,30,0,2
5707,52,0,622026.2156927913,3312.1091022209607,99,2,2
5708,45,1,636370.0802254394,1493.5090052097057,10,0,2
5709,42,1,531951.1052455173,1273.8655017090132,20,0,2
5710,30,0,1000000.0,2897.4988660224053,99,2,0
5711,50,1,630842.4704437023,3840.41241274246,99,1,2
5712,20,0,1000000.0,1802.8355336046975,99,2,2
5713,44,1,632907.5138815497,1397.8032775792283,10,0,2
5714,70,1,232231.71528744,2167.832145166319,99,1,0
5715,21,0,1000000.0,2683.715593383051,99,2,1
5716,37,0,759574.2391104129,1325.6936220881908,40,0,0
5717,39,1,743325.1470520868,1585.2146769793096,40,0,2
5718,34,0,781988.0128021492,1910.9215953906914,15,0,1
5719,52,1,550892.7113170867,2898.9963125065647,99,2,0
5720,45,0,563761.9937672388,2424.2249045202248,99,2,2
5721,41,0,488126.43965812534,1018.9269689842013,15,0,2
5722,49,0,459632.7495195971,1684.9975022377184,10,0,1
5723,40,1,547917.4762130905,1150.5193179325133,15,0,2
5724,75,1,111417.35728637913,779.3487088799312,99,2,2
5725,41,0,1000000.0,4877.075472770956,99,1,2
5726,42,1,654881.8368633315,1358.8940900287087,30,0,2
5727,20,1,780001.0777290396,741.0602958729357,30,0,2
5728,33,1,580474.6285741798,953.9927349229679,35,0,0
5729,53,0,526201.4422770431,4369.952019788675,99,2,1
5730,23,1,760239.1914831012,1409.0797238839878,35,0,1
5731,20,0,1000000.0,3908.6236381620542,99,1,1
5732,40,1,580909.8318051808,1266.2223151391904,10,0,2
5733,56,1,437340.1147486356,1278.3053657466291,15,0,2
5734,40,0,703777.1573272669,2138.070562112383,30,0,1
5735,35,0,1000000.0,4133.708578391223,99,1,2
5736,20,0,1000000.0,1082.8408603183539,40,0,2
5737,45,0,595650.8301062223,1445.2175211263725,15,0,2
5738,47,0,558411.4023787896,1278.4259452952886,40,0,2
5739,20,1,852075.4256111112,803.7655072593678,15,0,2
5740,53,1,434389.3738148515,2049.8537755785255,99,2,2
5741,49,1,463282.8851136212,1159.0967629290417,40,0,2
5742,53,0,394836.74268818187,1123.253009926097,15,0,2
5743,47,1,494245.77912012156,1811.232393214018,30,0,1
5744,47,1,610863.29657657,2913.1214613471375,99,2,2
5745,46,1,438388.57121825195,1003.1483534267163,10,0,2
5746,50,0,648163.1256027835,4191.524881653123,99,1,2
5747,20,0,1000000.0,3401.5409699939123,99,1,1
5748,21,0,741491.8345996963,731.3355322261921,30,0,2
5749,31,1,678723.5332688118,1123.9443393303384,10,0,2
5750,38,1,572695.3809558537,1229.5135135158287,40,0,2
5751,44,0,576415.3032701313,1263.8930159086212,35,0,0
5752,43,0,993032.9960466916,5994.480914437243,99,1,3
5753,53,1,387870.7241358014,1079.9428826380374,30,0,2
5754,53,0,390142.95654947165,1670.937886627977,25,0,1
5755,29,1,661686.2736913739,951.2305444914393,30,0,2
5756,42,0,829506.3583968317,4106.229388662648,99,1,2
5757,29,0,647259.0598983495,936.3409152623993,10,0,2
5758,37,1,634164.5282706288,1287.988314955138,10,0,2
5759,43,1,956033.6783524097,5921.192850457107,99,1,3
5760,20,0,889966.19337416,921.0859123271068,15,0,2
5761,68,1,220521.15760210642,874.7318321393936,20,0,0
5762,46,0,532712.0471492433,1159.4360038920472,15,0,2
5763,32,0,788949.6415276316,1246.0218349425093,30,0,2
5764,63,1,240761.9615463365,854.3523843182835,25,0,2
5765,35,0,548966.2334384958,1051.3197711364348,20,0,3
5766,41,0,598629.4777903269,1347.357902249486,20,0,2
5767,34,1,756738.1659857277,1417.6787992473435,15,0,2
5768,59,0,492239.09468122746,3799.8353345018986,99,1,2
5769,38,1,799882.3852534773,2679.986173169197,99,2,2
5770,41,0,524445.8111480211,1626.568866577007,20,0,1
5771,54,0,728460.3572820617,4996.310216359916,99,1,2
5772,47,0,658864.1195708382,4130.751049229673,99,1,0
5773,39,0,525385.6139886474,1084.5612956763064,25,0,2
5774,53,1,375724.17530438956,1105.317977644271,15,0,2
5775,70,0,184358.77430362807,635.3403689695166,15,0,2
5776,43,0,835378.4779762872,4786.9499792627585,99,1,2
5777,41,0,665379.7161311732,1994.756627928669,30,0,1
5778,42,1,560907.3795274827,1323.699793190795,15,0,2
5779,55,1,360219.514440816,1145.7891624369165,10,0,2
5780,32,0,672054.0053365679,1115.0999819013641,35,0,2
5781,36,1,1000000.0,4759.31981655544,99,1,2
5782,21,1,748291.849990055,1242.443080269296,15,0,1
5783,25,0,1000000.0,3446.011668780389,99,1,2
5784,33,1,772618.9030007655,1377.2808776215736,40,0,2
5785,39,0,731430.1396168973,1582.9012340964634,40,0,2
5786,61,0,525467.9869425246,4121.777660003744,99,1,2
5787,46,1,509474.5574137671,3065.5712291898567,99,2,1
5788,29,0,671239.3528042993,908.3683662930675,35,0,2
5789,31,0,664404.7757123959,1164.5494847142315,25,0,2
5790,56,1,390526.0180793111,1187.064253343769,20,0,2
5791,53,0,385041.1698668516,1723.7170292780386,30,0,1
5792,40,1,627218.7986146075,1188.5136033377748,10,0,2
5793,34,0,992247.0034015465,3182.587033923679,99,2,2
5794,53,1,482336.54634070443,2609.526389714215,99,2,2
5795,28,0,1000000.0,5104.288340806049,99,1,1
5796,44,1,618593.5366544949,1407.0864240362223,20,0,2
5797,67,0,360741.45994758536,3504.713330439364,99,1,2
5798,42,0,877661.5283042323,4416.051356519442,99,1,2
5799,30,1,1000000.0,4127.707667945853,99,1,0
5800,44,0,588989.5780844421,2084.793549423972,15,0,1
5801,34,1,740460.865191657,1373.204797698708,35,0,2
5802,23,1,1000000.0,2657.9008484431765,99,1,2
5803,48,1,503153.3236054704,1378.0694474201723,10,0,2
5804,53,0,495859.79921104904,1358.3329800875072,15,0,0
5805,36,0,696523.3412224497,1376.391728214097,40,0,3
5806,35,0,717664.4001665707,1250.3143540123235,40,0,2
5807,28,0,828402.6614761705,1294.7906172791857,25,0,2
5808,38,0,825465.316758164,3155.9144242630655,99,2,2
5809,33,0,595301.5691465092,968.0976079886696,40,0,2
5810,27,1,1000000.0,3209.098104140655,99,1,3
5811,62,1,282357.4783034802,849.8473390614338,10,0,2
5812,45,0,604636.8086196928,1415.7700364618916,40,0,2
5813,46,0,601860.2596123896,2601.938778923941,99,2,2
5814,50,1,524459.0597479233,1288.2617763460285,35,0,2
5815,49,0,396693.4614793291,944.5446161687154,20,0,2
5816,35,0,568140.3624504769,1134.2896706946137,10,0,2
5817,43,1,472005.23032609106,1066.7003829914802,20,0,2
5818,36,0,765395.9458088825,1383.193654431834,30,0,2
5819,45,0,485141.266153483,1233.0813244781912,35,0,2
5820,44,0,676212.2840828138,3725.0521743633863,99,1,2
5821,35,1,561362.5936579709,1041.0383035676005,25,0,2
5822,24,0,928052.287284712,1733.5320712599466,35,0,1
5823,41,0,662903.9217292297,1394.0234734504595,40,0,2
5824,37,1,529604.5085511871,948.3459867925627,20,0,2
5825,20,0,863257.2054824696,948.8221576366997,35,0,2
5826,46,1,434737.3828501674,1088.0057349164251,15,0,2
5827,51,0,802813.510320215,8901.303059763311,99,1,1
5828,70,0,189912.65571233138,743.79383491352,15,0,2
5829,35,0,710738.1935519484,1367.7488781724314,40,0,2
5830,33,0,732500.9811862495,1803.3484051460127,35,0,1
5831,26,0,877958.5846302423,1110.3056507974477,20,0,2
5832,42,0,792300.3225976146,4428.331853650933,99,1,2
5833,42,1,675504.7543398957,1365.0512785923172,35,0,2
5834,30,1,867127.5685826208,2357.4915291864954,99,2,2
5835,37,0,649364.6047567924,1212.5136990658875,20,0,2
5836,20,1,766631.5407454597,769.6519394175028,40,0,0
5837,51,0,445810.89598791045,1170.4492999689412,15,0,2
5838,30,1,987178.027001971,4012.126902538466,99,1,2
5839,39,1,607189.9646370184,1133.6636805451508,40,0,2
5840,22,1,1000000.0,2595.7352060379244,99,1,2
5841,33,1,658518.7102445236,1211.7435727205589,30,0,3
5842,36,1,693590.9280264172,1275.1930501002957,15,0,2
5843,39,0,694020.4298106623,2732.9668406294213,99,2,2
5844,45,0,519653.43645128474,1172.779050788042,20,0,2
5845,57,0,357914.8736113643,1975.0435708149612,99,2,0
5846,48,0,882807.947617813,5373.870012484596,99,1,2
5847,51,0,510187.42582032207,1483.3213919279756,20,0,3
5848,57,0,457599.6105974911,3348.81901439673,99,1,2
5849,46,1,602600.12178662,1478.604592481102,35,0,3
5850,39,0,504616.99866841856,1001.3145376075299,20,0,2
5851,52,1,655518.9078189625,4124.210399078048,99,1,2
5852,52,0,378556.6612066027,1101.071432751704,15,0,2
5853,47,1,577199.3655185,1509.1349795431206,30,0,0
5854,22,1,847355.4112732749,1534.819453162028,25,0,1
5855,29,0,858072.7737907057,1344.6396428173457,30,0,2
5856,36,0,622403.4731550317,1097.0044334953316,25,0,2
5857,49,0,582531.6829232367,4182.530177562793,99,2,1
5858,39,0,499213.07339783746,1033.4620841228789,20,0,2
5859,53,0,453562.5343179479,1279.4586206016309,15,0,3
5860,55,0,389585.7746630368,1135.3822875504368,35,0,0
5861,54,1,417555.0188365465,1199.6391677688387,25,0,2
5862,54,1,375330.38154408,1719.7742485283948,35,0,1
5863,27,1,814089.4891537395,1127.6632972067925,40,0,0
5864,45,1,633202.783450903,1479.579048166761,25,0,2
5865,32,1,640014.6369967202,989.5686053568321,10,0,3
5866,20,0,1000000.0,2437.595098173482,99,1,2
5867,36,1,662927.3555077378,1800.7962341804332,25,0,1
5868,55,0,426222.5859307417,1328.0607517127219,10,0,2
5869,45,0,504718.30533406953,1215.0520014902384,15,0,2
5870,64,1,248148.46993720817,824.3936663145857,40,0,2
5871,42,1,754095.1467519038,2689.771838640602,99,2,2
5872,69,1,191986.2058607387,736.9340740645714,15,0,0
5873,42,1,795890.1438108747,4688.871216234803,99,1,2
5874,40,0,519020.6699435842,1141.8193119839648,20,0,2
5875,24,0,935047.7018506447,1682.6312535997229,35,0,1
5876,53,0,536691.651542335,4120.392320134987,99,1,2
5877,33,0,622863.902729088,994.6057458529459,40,0,2
5878,32,0,748060.9656038742,1959.716960169142,15,0,1
5879,55,1,333825.5243214966,1466.0286327401175,20,0,1
5880,53,0,371051.11440451164,1116.0988523862625,20,0,2
5881,53,1,445468.1773552719,1132.484148012138,35,0,2
5882,35,0,769659.8088388426,1471.2156179257752,25,0,2
5883,39,0,744648.4824571648,1586.052071576254,25,0,2
5884,39,1,871800.2178621958,4500.560232472144,99,1,3
5885,49,0,564100.8799291918,1465.1493760886356,40,0,2
5886,58,0,375127.2770768998,1039.375615310943,35,0,2
5887,44,0,500989.3479460555,1202.9018687630296,15,0,0
5888,63,1,309473.5906299622,1130.0258283505561,20,0,2
5889,50,0,717064.7827040597,5116.162660795372,99,1,2
5890,37,0,649873.395215162,1281.188794029029,30,0,2
5891,49,0,761876.034233621,5157.215426393701,99,1,2
5892,60,0,287162.29564747727,907.880352762531,35,0,2
5893,63,0,287067.4265086206,974.7865590143035,30,0,2
5894,54,0,414487.0686745959,1202.0197084745166,15,0,0
5895,40,0,561381.1521714819,1816.8130359096217,10,0,1
5896,37,1,781554.5341635098,1363.4125715540679,40,0,2
5897,46,0,524927.4928580951,1163.8767434417514,40,0,2
5898,60,1,352224.27393090155,1230.2245007428508,10,0,2
5899,45,0,539095.8286982537,1313.657940306071,35,0,2
5900,45,0,556909.8673002641,1416.9760934377832,20,0,2
5901,40,0,556881.8204607985,1280.6003807893583,15,0,2
5902,36,0,1000000.0,4667.160359456965,99,1,2
5903,38,1,692953.9131680708,2418.293820336247,99,2,0
5904,41,1,706825.2251547914,1406.84332857454,35,0,2
5905,60,1,334591.780192975,1096.7132583478933,10,0,2
5906,37,0,535989.5099639107,1091.8059098930044,35,0,0
5907,40,0,560742.0542263329,1584.3903606573945,20,0,1
5908,29,1,630497.8645404755,880.6887729861281,40,0,3
5909,48,0,658885.9880922029,3981.95532049599,99,1,2
5910,56,1,303987.213670264,918.6276073574056,10,0,2
5911,59,0,296757.4679881061,847.3650346777698,15,0,2
5912,42,0,660175.7619609439,1514.46321381158,15,0,0
5913,46,0,503459.98317968147,1173.771487722573,30,0,3
5914,38,1,688232.4299910517,1374.6946180628072,25,0,2
5915,46,0,474905.72920567374,1196.814292346031,30,0,2
5916,43,0,623110.2061314764,1540.6933038865818,10,0,2
5917,40,0,873118.790315129,5219.979997902821,99,2,1
5918,41,0,594290.9047423402,1174.1437684568668,35,0,0
5919,45,1,891241.9076873843,5412.655290019242,99,1,2
5920,36,1,908227.9281135249,2850.202292973244,99,2,2
5921,37,1,685660.893957685,1291.6268144932144,35,0,2
5922,60,0,293727.8611964713,988.2809682202978,30,0,0
5923,72,0,151232.36854134293,552.4312503594934,15,0,0
5924,25,0,820387.5007458832,1107.9891618229112,30,0,2
5925,24,0,685093.2593439464,751.9113118417619,40,0,2
5926,28,0,882366.7559227701,2229.774697347881,99,2,2
5927,38,0,731580.7294911172,1334.7365976005576,20,0,0
5928,50,1,523344.19348408346,1382.6405540436544,15,0,2
5929,47,0,472780.849578874,1663.077482659086,25,0,1
5930,42,0,812852.7284697181,6580.217487782082,99,1,1
5931,46,0,613025.584430809,2111.0763043911043,25,0,1
5932,31,1,1000000.0,4125.228461693381,99,1,2
5933,37,0,535292.2356082496,1013.360750394852,35,0,2
5934,39,0,654084.7708661844,2382.3115792900053,99,2,2
5935,20,1,899545.9993005049,964.9060652317526,15,0,2
5936,26,0,896690.0172706869,1085.363040288989,15,0,2
5937,26,0,659844.7340208525,912.416865931133,35,0,0
5938,49,1,455633.242832736,1080.2569189210665,40,0,2
5939,42,1,543672.180502892,1219.9643916520065,25,0,2
5940,47,0,457699.87577046984,1098.2366348097182,30,0,2
5941,20,0,873880.7241479615,1284.6991483913666,20,0,1
5942,22,0,1000000.0,2984.9789344394007,99,1,2
5943,47,1,427002.3625450924,1137.0131130075445,25,0,2
5944,20,0,954363.6610993269,1481.123141330487,35,0,1
5945,54,0,426620.91065760795,2274.113657613745,99,2,2
5946,20,1,1000000.0,2616.5073781491433,99,1,2
5947,50,1,513559.81908858684,1352.1880616518145,40,0,2
5948,29,1,882613.8481193266,2281.4924043339206,99,2,2
5949,52,0,422181.1467687659,1137.2442326584255,25,0,2
5950,75,0,100000.0,405.9887377470541,25,0,2
5951,20,1,830598.0687498637,905.2392791910388,10,0,2
5952,48,0,532747.8901168954,1454.7455077236993,25,0,2
5953,20,1,892758.3991687101,860.7386143228707,15,0,2
5954,45,0,566757.2401409246,1370.2914102761204,40,0,2
5955,37,0,681576.2562793178,2568.8131182736706,99,2,0
5956,41,1,587008.2200985629,1212.3537750550304,35,0,2
5957,29,1,870320.6243023567,1382.354215031745,30,0,2
5958,49,0,414716.7508678585,1620.1009410335055,30,0,1
5959,22,1,1000000.0,4114.668185211671,99,1,1
5960,54,0,417907.44102880755,1147.1005171338159,25,0,2
5961,35,0,760694.050533508,1478.3759516302357,25,0,2
5962,23,1,951285.9265617499,1172.683890158138,35,0,2
5963,59,1,379166.1151952873,1157.3618375516298,40,0,2
5964,39,1,526230.3982455654,1108.8409243431631,40,0,2
5965,62,1,299009.3605239852,1033.76582438259,20,0,2
5966,54,1,717869.6184071841,5624.517615443671,99,1,2
5967,30,1,728844.3175361716,1164.702723544167,35,0,2
5968,38,1,851500.0828137749,3201.1755132375874,99,2,2
5969,41,1,604777.6358491947,2546.900650456661,99,2,2
5970,58,0,339867.67713961663,1439.5762926027585,10,0,1
5971,45,0,734945.1570408175,3348.1046780405873,99,2,2
5972,42,1,489985.45340849576,1150.6543801599637,10,0,2
5973,37,0,574495.0878728636,1156.1317458746623,15,0,2
5974,39,0,946542.1112822499,4405.005364801234,99,1,3
5975,55,1,534443.6410489555,2844.2525177771886,99,2,2
5976,40,1,641204.3241051371,1256.537561785808,20,0,2
5977,35,1,770345.9587962866,2448.425583206099,99,2,3
5978,33,0,641251.0441348898,1205.4174241513067,20,0,2
5979,33,1,1000000.0,4571.118777518578,99,1,2
5980,23,0,848909.4020849203,1750.75966740097,99,2,2
5981,30,0,830211.8559721592,1263.7564087847952,40,0,2
5982,57,0,312235.6745068148,961.2386159897069,30,0,2
5983,37,1,567548.1137184391,1036.2749780083973,40,0,2
5984,48,0,581927.4015758015,1485.7551218407798,15,0,2
5985,20,0,1000000.0,2347.689525138876,99,1,2
5986,46,0,517986.70668798935,2040.957581475882,99,2,2
5987,38,1,593634.0395633609,1162.6300729935567,35,0,2
5988,34,0,649449.1428170418,1708.5098754525354,40,0,1
5989,42,1,479982.7962913598,996.8050877735805,15,0,2
5990,34,1,566956.256310164,1038.6727867521784,25,0,0
5991,20,0,991604.6068669321,989.5862906492572,40,0,2
5992,51,1,466329.25554544345,1291.4504712281853,30,0,2
5993,42,0,539644.6010063092,1076.6595171980728,35,0,2
5994,36,1,782257.8470766688,1478.0140460398688,35,0,3
5995,28,0,873575.5180381096,1274.5425157691107,15,0,2
5996,22,0,1000000.0,2511.443858649394,99,1,2
5997,42,1,762940.2332943458,4179.1458046364105,99,1,2
5998,59,0,368112.70997278014,1971.9536380100642,99,2,2
5999,42,1,524153.6101411736,1701.1015641865515,15,0,1
6000,23,1,869398.5022359623,1896.4431900591887,99,2,3
6001,42,0,829439.8635296387,4390.895747932981,99,1,2
6002,39,0,513553.8454679924,1130.5167049078846,10,0,2
6003,50,1,416045.8588937713,1067.0559765568848,25,0,2
6004,47,0,586112.2355869821,3617.468435820846,99,2,1
6005,20,0,799082.7398294001,733.9773540725196,15,0,2
6006,46,0,921913.7019059141,5562.292080326198,99,1,2
6007,27,1,939082.727780163,1918.8552636456227,15,0,1
6008,22,1,1000000.0,2588.3891980349854,99,1,2
6009,37,0,528306.106308306,1043.0946382214568,15,0,2
6010,44,1,623785.7867829478,1465.3657699169269,10,0,2
6011,20,1,1000000.0,2735.22065346106,99,1,2
6012,48,1,520335.1048087853,1429.7804225076075,20,0,2
6013,49,1,574078.7306493014,3650.1270093794456,99,1,0
6014,40,0,505012.71380606975,1021.6485966423018,15,0,2
6015,29,0,957696.8278214501,2802.0461094825855,99,2,2
6016,28,0,836011.3531646699,1304.6602493588575,25,0,3
6017,52,1,501604.3322211662,1320.8585383242946,25,0,0
6018,21,0,994959.5786940247,1594.756774760759,20,0,1
6019,52,1,630072.3439560893,4171.818191581053,99,1,2
6020,38,1,697884.0697442042,2011.5636358515385,20,0,1
6021,38,0,589261.1501634367,1189.3192135828524,15,0,0
6022,20,0,1000000.0,962.0789928061703,25,0,2
6023,38,0,599233.3212580545,1068.933617223736,35,0,2
6024,47,1,595735.3919643237,1381.3227009112913,15,0,2
6025,23,0,1000000.0,3189.735177121422,99,1,3
6026,45,0,597294.4607739983,1509.3504478114899,30,0,2
6027,41,1,577958.2410197299,1177.9780232369596,35,0,3
6028,32,0,755565.984173167,1140.6892167250137,20,0,2
6029,50,0,741789.4562093987,4781.998104134114,99,1,2
6030,20,0,1000000.0,1415.9274298557032,15,0,1
6031,44,1,639793.0795369346,1512.7665639129148,40,0,2
6032,59,0,331131.450700628,962.8311255097074,35,0,2
6033,57,1,430605.3498945688,1352.0710718636692,25,0,2
6034,44,1,620402.8631066285,1469.9688074944165,40,0,2
6035,36,1,796602.1018613362,1462.5180730650975,30,0,2
6036,32,0,819079.6309230642,2454.812373521792,99,2,2
6037,36,1,593529.7365277746,1095.6443331944126,20,0,2
6038,46,1,442624.72088698065,1459.3295453201995,35,0,1
6039,30,0,890942.4017495826,2019.4243328341902,35,0,1
6040,49,0,546700.3765842145,2318.233848409074,99,2,3
6041,65,1,255580.40302892518,805.9714964633944,35,0,2
6042,39,0,572046.8578944578,1169.382754138623,15,0,2
6043,23,0,796112.6330468422,980.0777029199317,35,0,2
6044,23,0,887544.4465663214,1058.2525146933783,25,0,2
6045,49,0,452549.5343440963,1220.941897602279,40,0,2
6046,39,1,532390.9350874809,1036.7631156894624,30,0,2
6047,50,0,630441.9976478441,3285.6997523476302,99,2,2
6048,33,1,828909.6138146572,1511.5763396049288,40,0,2
6049,49,1,503661.88429624744,1419.2219316341975,20,0,2
6050,38,0,535149.5962620875,993.8107912314392,30,0,2
6051,31,1,758063.2296359938,1215.2925982547763,30,0,2
6052,35,0,667684.3301480789,1284.8739917706987,30,0,2
6053,25,1,1000000.0,2493.422443289906,99,2,2
6054,63,0,372936.44435875764,2809.482835062222,99,1,2
6055,38,1,554079.7990432476,1072.2693105359203,10,0,2
6056,47,0,713130.0425460367,3072.1910052159624,99,2,2
6057,33,1,675230.2415913921,1234.6134394781059,25,0,2
6058,27,1,978302.4118831614,3227.2606584683645,99,1,2
6059,37,1,778717.4473585958,1539.0899733902365,40,0,2
6060,53,1,522370.77122496266,2879.3416942096746,99,2,2
6061,33,1,842022.5205335014,1435.2455650456275,35,0,2
6062,29,0,1000000.0,3759.8714767338383,99,1,2
6063,41,0,498307.01763225824,1096.0873661096373,20,0,2
6064,45,1,569732.2733477568,1278.3112649490467,20,0,2
6065,59,1,363173.8924440085,1037.081406179083,35,0,2
6066,44,0,511176.46678333567,1199.8697911729719,10,0,2
6067,47,0,600081.9019200268,1534.746146599022,15,0,2
6068,48,1,473120.1387206728,1203.169151126307,15,0,2
6069,26,1,717473.5412192171,941.5878295328039,15,0,2
6070,28,0,880979.2692169291,1333.247488807358,35,0,2
6071,26,0,842682.6260633029,1788.849015969641,20,0,1
6072,24,0,737439.8799506646,829.8835090322877,30,0,0
6073,49,1,552384.6775504159,1554.3249637104157,20,0,2
6074,43,1,727831.8277642032,2870.5574631302875,99,2,2
6075,40,0,727053.5980093082,1555.9002003059888,15,0,2
6076,20,1,811554.8220045344,731.9755623878074,15,0,2
6077,64,1,263129.47369509796,980.1619626625383,20,0,2
6078,29,0,680434.6061306437,1618.7765996815351,25,0,1
6079,64,1,343949.10423881473,2973.3322178985545,99,1,0
6080,22,0,799935.5032568906,877.0400393578498,10,0,2
6081,30,0,648295.1579011162,943.5419695502449,30,0,2
6082,20,0,869913.2463136854,884.6020016467342,40,0,2
6083,44,1,523849.6472521343,1950.1979731769895,20,0,1
6084,26,1,662361.221036418,897.4049035031339,35,0,0
6085,27,0,930579.3392093915,3233.6478609205533,99,2,1
6086,23,0,704731.5304518641,759.9190874931011,10,0,2
6087,49,0,415431.14390066935,1089.5792053709965,25,0,2
6088,48,0,421717.76943527703,981.8315686196468,20,0,2
6089,61,1,265845.49458292197,938.8951060848266,35,0,2
6090,31,0,681757.3101312682,1162.9519540762908,10,0,2
6091,42,1,995526.2083542856,5424.663374669981,99,1,2
6092,24,0,880098.2007123865,1527.7007974440132,15,0,1
6093,35,0,653186.3485124076,1080.065326338923,25,0,2
6094,33,1,624994.5308359911,1471.4678138518348,10,0,1
6095,45,0,607699.0510224934,1444.791548294347,10,0,2
6096,52,1,778279.7573462672,4958.529965736502,99,1,2
6097,51,0,404109.94109965774,1048.3507461072068,30,0,2
6098,29,0,893089.5232606543,1284.1985755586827,20,0,2
6099,51,1,373375.0504658283,1063.582629360017,35,0,2
6100,39,1,681832.0441851886,1395.456303263614,10,0,2
6101,36,1,534772.1531056572,966.4317886680286,35,0,2
6102,31,1,615308.4453947706,1486.2287419655731,35,0,1
6103,33,1,812937.5144685823,1436.8687009915718,15,0,2
6104,60,1,473400.1449697002,4053.370096146107,99,1,0
6105,43,1,539773.3903414343,1280.203829793317,20,0,2
6106,42,0,630645.067491673,3825.923824923661,99,2,1
6107,36,1,534128.2018738006,939.1855272656745,15,0,0
6108,69,1,281867.0840625876,3780.962515671441,99,1,1
6109,55,1,541439.1397173826,4282.769400708968,99,1,2
6110,31,1,635216.6127159435,1032.8516272206903,20,0,2
6111,36,0,1000000.0,4632.379913793699,99,1,2
6112,37,1,1000000.0,6637.216872628159,99,1,1
6113,41,1,578326.7049017645,1228.7590897068474,15,0,2
6114,31,0,1000000.0,4003.7828894424574,99,1,2
6115,45,0,563865.0177127604,1353.7312491556536,25,0,2
6116,57,0,378849.8675709315,1055.980329900737,10,0,2
6117,24,0,977898.8726254278,1255.1129572237428,10,0,2
6118,26,1,1000000.0,3281.6998468652223,99,1,0
6119,34,1,1000000.0,4158.3680568489735,99,1,2
6120,34,1,725664.7629413056,1174.3330525650642,20,0,2
6121,63,0,297482.45252752566,950.6246135033371,10,0,2
6122,52,1,429999.92664309766,1119.3919444582766,25,0,0
6123,51,1,457924.6367287061,1354.1574331759848,35,0,2
6124,36,1,557733.6334376402,951.7700072686052,40,0,2
6125,36,1,904776.1291003336,6182.874457041638,99,1,1
6126,22,1,792621.6216796706,1339.311403025728,30,0,1
6127,49,1,745847.3150420891,4528.946026374053,99,1,3
6128,45,1,724486.565542248,3887.3817764340624,99,1,2
6129,55,1,360229.4120083593,1673.575981269176,25,0,1
6130,37,1,911875.9730461771,4086.38574050824,99,1,2
